Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
12:59:06.056,VIGILE,1,176.55,-3.79,0.248,-3.795,7.089,-3.302,0.926,-0.359,1.229,87.56,0.0,31.2,30,1,1
12:59:06.557,VIGILE,1,176.62,-5.93,0.127,-3.62,7.786,-4.604,-0.109,-0.276,0.045,75.07,0.0,31.2,30,1,1
12:59:07.057,VIGILE,1,178.95,-16.9,0.248,-3.807,7.154,-5.222,-0.055,0.114,0.2,84.93,0.0,31.2,30,1,1
12:59:07.557,VIGILE,1,177.82,-13.33,0.215,-4.705,7.108,-4.733,-0.128,-0.154,-0.252,83.31,0.0,31.2,30,1,1
12:59:08.057,VIGILE,1,174.87,-8.14,0.249,-4.13,7.468,-1.975,-0.377,-0.396,-0.159,82.04,0.0,31.2,30,1,1
12:59:08.557,VIGILE,1,178.26,-9.38,0.242,-3.263,6.122,-3.807,-0.028,0.328,-0.398,85.0,0.0,31.2,30,1,1
12:59:09.057,VIGILE,1,173.29,7.44,0.251,-3.364,7.061,-4.477,0.469,0.288,-0.317,89.32,0.0,31.2,30,1,1
12:59:09.557,VIGILE,1,175.25,11.17,0.26,-4.125,6.761,-4.566,-0.306,0.038,0.022,87.29,0.0,31.2,30,1,1
12:59:10.057,VIGILE,1,169.95,3.27,0.261,-3.989,6.067,-3.778,0.003,-0.11,-0.182,80.86,0.0,31.2,30,1,1
12:59:10.557,VIGILE,1,172.14,2.56,0.237,-5.291,8.045,-3.946,0.21,-0.013,-0.175,84.11,0.0,31.2,30,1,1
12:59:11.057,VIGILE,1,173.95,-1.6,0.253,-4.453,8.04,-2.456,-0.207,-0.155,0.281,78.58,0.0,31.2,30,1,1
12:59:11.557,VIGILE,1,178.86,-8.21,0.264,-2.344,9.151,-4.235,0.035,-0.019,0.156,80.78,0.0,31.2,30,1,1
12:59:12.057,VIGILE,1,174.43,-3.07,0.243,-3.196,9.328,-3.311,-0.145,-0.168,0.062,87.77,0.0,31.2,30,1,1
12:59:12.557,VIGILE,1,172.74,-1.3,0.262,-4.044,8.981,-3.354,-0.596,0.068,0.016,85.42,0.0,31.3,29,1,1
12:59:13.057,VIGILE,1,174.7,-7.25,0.264,-3.0,9.438,-2.602,-0.037,-0.225,0.341,74.56,0.0,31.3,29,1,1
12:59:13.557,VIGILE,1,176.38,0.7,0.239,-4.355,7.427,-4.07,-0.224,-0.227,-0.203,85.48,0.0,31.3,29,1,1
12:59:14.057,VIGILE,1,-161.31,0.6,0.165,-5.045,7.099,-3.682,-0.197,-0.276,-0.231,86.0,0.0,31.3,29,1,1
12:59:14.558,VIGILE,1,-170.17,-0.86,0.164,-4.688,8.657,-3.946,-0.253,0.171,0.091,83.39,0.0,31.3,29,1,1
12:59:15.058,VIGILE,1,-176.2,-2.36,0.303,-3.63,7.717,-4.949,0.187,-0.074,0.13,85.87,0.0,31.3,29,1,1
12:59:15.558,VIGILE,1,-173.71,4.19,0.093,-5.291,7.817,-3.718,0.097,-0.283,0.179,83.23,0.0,31.3,29,1,1
12:59:16.058,VIGILE,0,0.0,0.0,0.0,-4.013,7.659,-3.991,-0.159,-0.192,0.049,86.21,0.0,31.3,29,1,1
12:59:16.558,VIGILE,1,179.47,-9.6,0.083,-4.532,8.404,-3.11,0.011,-0.063,0.396,85.59,0.0,31.3,29,1,1
12:59:17.058,VIGILE,1,179.9,-4.11,0.231,-4.796,6.759,-3.27,-0.439,0.18,-0.018,88.57,0.0,31.3,29,1,1
12:59:17.558,VIGILE,1,177.21,2.43,0.27,-4.836,7.728,-3.591,-0.379,-0.449,0.139,82.2,0.0,31.3,29,1,1
12:59:18.058,VIGILE,1,177.07,-7.11,0.244,-3.436,7.501,-3.215,-0.064,-0.021,-0.112,83.04,0.0,31.3,29,1,1
12:59:18.558,VIGILE,1,177.5,-11.57,0.253,-4.022,7.791,-2.392,-0.22,0.067,0.031,77.47,0.0,31.3,29,1,1
12:59:19.058,VIGILE,1,175.58,-12.16,0.241,-4.707,8.222,-2.911,-0.177,0.201,0.081,79.45,0.0,31.3,29,1,1
12:59:19.558,VIGILE,1,176.52,-14.25,0.192,-4.7,6.788,-3.072,-0.081,-0.05,-0.369,83.77,0.0,31.3,29,1,1
12:59:20.058,VIGILE,1,174.77,-11.54,0.145,-5.507,7.379,-2.598,-0.753,-0.183,-0.329,87.13,0.0,31.3,28,1,1
12:59:20.558,VIGILE,1,177.13,-9.41,0.258,-4.594,7.367,-3.486,-0.507,0.283,0.307,86.21,0.0,31.3,28,1,1
12:59:21.058,VIGILE,1,172.1,-4.21,0.245,-5.768,8.734,-2.413,0.161,-0.148,0.395,82.77,0.0,31.3,28,1,1
12:59:21.558,VIGILE,1,172.93,-12.86,0.2,-1.951,8.739,-3.737,-0.802,0.81,0.114,85.53,0.0,31.3,28,1,1
12:59:22.059,VIGILE,1,176.29,-13.89,0.162,-5.552,8.933,-3.73,-0.576,0.078,0.124,85.53,0.0,31.3,28,1,1
12:59:22.559,VIGILE,1,176.13,-13.04,0.167,-4.336,6.766,-3.711,0.12,-0.038,-0.417,85.53,0.0,31.3,28,1,1
12:59:23.059,VIGILE,1,176.29,-16.47,0.28,-4.848,7.549,-3.8,0.297,-0.387,0.438,85.53,0.0,31.3,28,1,1
12:59:23.559,VIGILE,1,177.71,-16.17,0.247,-3.476,8.361,-3.488,-0.421,0.513,-0.248,85.53,0.0,31.3,28,1,1
12:59:24.059,VIGILE,1,176.89,-16.82,0.28,-4.831,7.75,-3.208,-0.699,-0.317,0.151,85.53,0.0,31.3,28,1,1
12:59:24.559,VIGILE,1,177.6,-14.8,0.263,-6.184,7.815,-4.147,-0.205,0.201,0.054,85.53,0.0,31.3,28,1,1
12:59:25.059,VIGILE,1,176.85,-12.39,0.26,-6.122,8.217,-3.481,-0.446,0.135,-0.021,85.53,0.0,31.3,28,1,1
12:59:25.559,VIGILE,1,176.22,-8.87,0.249,-3.994,7.884,-4.041,-0.511,-0.2,-0.041,85.53,0.0,31.3,28,1,1
12:59:26.059,VIGILE,1,175.8,-17.84,0.283,-3.22,7.52,-4.125,-0.009,-0.389,0.074,85.53,0.0,31.3,28,1,1
12:59:26.559,VIGILE,1,176.86,-19.33,0.238,-4.003,8.483,-5.011,1.679,-0.1,-0.113,85.53,0.0,31.3,28,1,1
12:59:27.059,VIGILE,1,174.48,-11.79,0.228,-5.126,6.381,-4.463,-0.028,0.131,0.176,85.53,0.0,31.3,28,1,1
12:59:27.559,VIGILE,1,177.16,-10.35,0.244,-5.552,8.648,-4.547,0.158,-0.282,0.505,85.53,0.0,31.3,27,1,1
12:59:28.059,VIGILE,1,174.55,-11.81,0.253,-5.547,7.93,-3.591,-0.256,0.252,0.152,85.53,0.0,31.3,27,1,1
12:59:28.559,VIGILE,1,175.48,-13.77,0.255,-4.173,8.368,-3.754,0.507,-0.408,0.438,85.53,0.0,31.3,27,1,1
12:59:29.059,VIGILE,1,173.44,-13.7,0.255,-6.223,7.001,-3.735,-0.3,-0.536,0.035,85.53,0.0,31.3,27,1,1
12:59:29.559,VIGILE,1,172.96,-10.69,0.242,-4.693,7.855,-4.729,0.183,-0.124,0.033,85.53,0.0,31.3,27,1,1
12:59:30.060,VIGILE,1,176.99,-13.07,0.26,-3.187,8.023,-3.268,-0.102,0.078,0.14,85.53,0.0,31.3,27,1,1
12:59:30.560,VIGILE,1,174.69,-13.29,0.271,-4.958,4.831,-2.84,-0.007,0.029,-0.078,85.53,0.0,31.3,27,1,1
12:59:31.060,VIGILE,1,175.52,-10.98,0.266,-3.314,6.953,-1.769,-0.835,0.135,0.602,85.53,0.0,31.3,27,1,1
12:59:31.560,VIGILE,1,174.37,-15.18,0.177,-5.085,8.193,-3.5,-0.091,0.06,-0.259,85.53,0.0,31.3,27,1,1
12:59:32.060,VIGILE,1,173.71,-13.92,0.261,-4.621,8.483,-3.069,0.176,0.105,-0.09,85.53,0.0,31.3,27,1,1
12:59:32.560,VIGILE,1,176.16,-13.25,0.302,-6.22,6.965,-2.713,-0.403,-0.225,-0.169,85.53,0.0,31.3,27,1,1
